business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
YKAwpTnKO-n5vB9-pqaCLQ|2024-02-20 13:36:37.298606|Taqueria Y Fonda|['968 Amsterdam Ave', 'New York, NY 10025']|40.8016168,-73.965212|520|3.7|10025|Mexican restaurant
3DNtS1_3gobrYQBAwDx4DA|2024-02-20 13:36:37.298677|Calexico - Greenpoint|['645 Manhattan Ave', 'Brooklyn, NY 11222']|40.72416,-73.95132|760|3.6|11222|Mexican restaurant
rAKTm3QwNgrIcex6ReQC2g|2024-02-20 13:36:37.298712|Mi Rancho Restaurant|['59 Main St', 'Hackensack, NJ 07601']|40.8800569,-74.044232|266|3.9|07601|Mexican restaurant
hrswGldQVdR9OJRtqp0TxA|2024-02-20 13:36:37.298747|Gonzalez y Gonzalez|['192 Mercer St', 'New York, NY 10012']|40.7261303289736,-73.9972339217213|588|3.5|10012|Mexican restaurant
8p1HTzXEcC3TCbLz59xMng|2024-02-20 13:36:37.298784|La Diagonal|['185 St Nicholas Ave', 'New York, NY 10026']|40.8061,-73.95302|278|3.9|10026|Mexican restaurant
of8nJEagUSBCOO5S-sEAcQ|2024-02-20 13:36:37.298819|El Lugar Cantina|['30 W 30th St', 'New York, NY 10001']|40.746461,-73.987928|8|3.6|10001|Mexican restaurant
1Zc5q6qrWV4qepRulrpfJA|2024-02-20 13:36:37.298853|El Aguila Dorada|['412 Broadway', 'Bayonne, NJ 07002']|40.66099,-74.12036|120|4.3|07002|Mexican restaurant
mBFnE5EDUwpZiEsSf_1piA|2024-02-20 13:36:37.298923|Los Tacos City Habanero|['48th Ave Vernon Blvd', 'Long Island City, NY 11101']|40.7440144504923,-73.9537688118532|86|4.3|11101|Mexican restaurant
F76RYME8VeIIJDkVCOe0rg|2024-02-20 13:36:37.298961|Tequila Chito's Mexican Grill|['358 W 23rd St', 'New York, NY 10011']|40.7460136413574,-74.0009002685547|244|2.7|10011|Mexican restaurant
JXcYD52B4190gIh6_RSXCg|2024-02-20 13:36:37.298998|Lilly's Craft and Kitchen|['675 9th Ave', 'New York, NY 10036']|40.76138,-73.99071|1512|4.2|10036|Mexican restaurant
jIoqG7jwMJLbLx5TnLe-lg|2024-02-20 13:36:37.299034|EZ Paella & Tapas|['744 9th Ave', 'New York, NY 10019']|40.763622707801275,-73.98866359144449|139|4.6|10019|Mexican restaurant
Uut2fBy53XdIgx1rLWdQeg|2024-02-20 13:36:38.932497|Empanada Mama L.E.S|['95 Allen St', 'New York, NY 10002']|40.71876,-73.991026|955|3.8|10002|Mexican restaurant
Me4TxTbPPQZQopW1wOGx5g|2024-02-20 13:36:38.932700|Jack's Wife Freda|['226 Lafayette St', 'New York, NY 10012']|40.7221323,-73.9975402|2483|3.9|10012|Mexican restaurant
UhO8ie23AxLyYhA-c8q-mg|2024-02-20 13:36:38.932835|Viva Mexico Mexican Restaurant|['1474 86th St', 'Brooklyn, NY 11228']|40.61154,-74.01005|45|4.2|11228|Mexican restaurant
_csLDQow8YzjZJNEeZUMUw|2024-02-20 13:36:38.932899|Planet Taco|['141 2nd Ave', 'New York, NY 10003']|40.72914,-73.98749|83|4.1|10003|Mexican restaurant
k3iUNUGsl-xpQ_EsOfTadA|2024-02-20 13:36:38.932960|Ollin Restaurant|['339 E 108th St', 'New York, NY 10029']|40.7912288,-73.9395386|470|4.2|10029|Mexican restaurant
B-bx4pZXrat0D25vde2bJQ|2024-02-20 13:36:38.933023|Cantina Taqueria & Tequila Bar|['329 Lenox', 'New York, NY 10027']|40.8088408787201,-73.9449808870425|313|3.5|10027|Mexican restaurant
0ozvPXsxdIdJ8RmuV0VQbQ|2024-02-20 13:36:38.933091|El Coco|['202 8th Ave', 'New York, NY 10011']|40.74356,-73.99953|132|3.4|10011|Mexican restaurant
bm1r5T7vc9dHws3tD6Y0sQ|2024-02-20 13:36:38.933213|Street Taco|['2672 Broadway', 'New York, NY 10025']|40.798225646602425,-73.96890808555577|71|3.9|10025|Mexican restaurant
GnFlK1mcaAVwuIcQXq9wjA|2024-02-20 13:36:38.933405|El Nuevo Izalco Restaurant|['6405 Roosevelt Ave', 'Woodside, NY 11377']|40.746189,-73.899658|106|4.0|11377|Mexican restaurant
Ui-E0CK2BBVVoOzulzzhcQ|2024-02-20 13:36:38.933468|Carmen's Kitchen|['302 W 38th St', 'New York, NY 10011']|40.7547995,-73.9921988|63|4.4|10011|Mexican restaurant
tbyq3mdNFQrZPIuRmO0bQw|2024-02-20 13:36:38.933530|Takumi Taco|['570 Lexington Ave', 'Urbanspace', 'New York, NY 10022']|40.756995,-73.972461|14|3.1|10022|Mexican restaurant
JzUg9hbxpAbyvs0JzbFruA|2024-02-20 13:36:38.933594|Noche Mexicana|['842 Amsterdam Ave', 'New York, NY 10025']|40.79746,-73.96828|300|3.3|10025|Mexican restaurant
Q02uPdw8j8yDIVSPyJATjA|2024-02-20 13:36:38.933656|Old Town Bar & Restaurant|['45 E 18th St', 'New York, NY 10003']|40.737594,-73.989166|423|3.6|10003|Mexican restaurant
xxE4sKeYJAuHdNm7WZlVOg|2024-02-20 13:36:38.933718|Banc Cafe|['431 3rd Ave', 'New York, NY 10016']|40.7432632446289,-73.9795150756836|707|3.8|10016|Mexican restaurant
yKPRuBvD3ScCc18QrZ4Y6w|2024-02-20 13:36:38.933782|El Porton|['3151 Broadway', 'New York, NY 10027']|40.81452,-73.95966|214|3.5|10027|Mexican restaurant
jKDXlyPG-2rmcp9Ej6jPLA|2024-02-20 13:36:38.933844|Living Thai|['931 Amsterdam Ave', 'New York, NY 10025']|40.8001,-73.96574|153|3.9|10025|Mexican restaurant
QzKASdqNpVXkVUgb_uX43g|2024-02-20 13:36:38.933910|Horn’s Hook Tavern|['1589 First Ave', 'New York, NY 10028']|40.774799,-73.95116|77|4.2|10028|Mexican restaurant
mpPZhqTzk2_Pz35gBQnbCw|2024-02-20 13:36:38.934079|Santa Fe BK|['178 N 8th St', 'Brooklyn, NY 11211']|40.718101199815685,-73.95677762208928|107|4.7|11211|Mexican restaurant
s7ZVdhnQXBxmwadL3lDp0w|2024-02-20 13:36:38.934129|El Gallo Negro 2|['41-34 Queens Plz N', 'Queens, NY 11101']|40.74982245,-73.93764305|11|3.5|11101|Mexican restaurant
6uPzZapAHWEalyJdkjBqKw|2024-02-20 13:36:38.934175|Slate Cafe Midtown|['941 2nd Ave', 'New York, NY 10022']|40.75485,-73.96878|251|4.4|10022|Mexican restaurant
Iw6yEC-6rk2pAT4vMLlTiA|2024-02-20 13:36:38.934220|Sabrosura Mexicana|['29-12 36th Ave', 'Queens, NY 11106']|40.75707,-73.93109|4|5.0|11106|Mexican restaurant
W0sXHSSpkiMEDJiBmSLNYQ|2024-02-20 13:36:38.934265|Trestle|['34-02 Broadway', 'Astoria, NY 11106']|40.7606154,-73.9229562|565|4.3|11106|Mexican restaurant
FhPAf4w6t0KsujSQBHH_-w|2024-02-20 13:36:38.934311|Taqueria Casa Imelda|['82 S 4th St', 'Brooklyn, NY 11249']|40.712405,-73.964871|42|4.5|11249|Mexican restaurant
YKfj-CUjgb9xQ1kN_bhNLg|2024-02-20 13:36:38.934357|Forget Me Not|['138 Division St', 'New York, NY 10002']|40.714498871349,-73.9915559401866|209|4.1|10002|Mexican restaurant
P07uKcnA9gkk7B6exFtuYg|2024-02-20 13:36:38.934406|The Ainsworth - Midtown|['45 E 33rd St', 'New York, NY 10016']|40.7468295,-73.98246|334|3.0|10016|Mexican restaurant
JCZTtZBWNZmHe52BLxfmYA|2024-02-20 13:36:38.934451|Annie Moore's Bar & Restaurant|['22 E 41st St', 'New York, NY 10017']|40.75222260401775,-73.98027925110723|211|3.6|10017|Mexican restaurant
m7n9yZ6VZeRknKuLqb38ug|2024-02-20 13:36:38.934500|Nenes Taqueria|['660 Degraw St', 'Brooklyn, NY 11217']|40.67848622559851,-73.98192187256045|80|4.4|11217|Mexican restaurant
ZVtui4cnUs7iXRJMDD1GwA|2024-02-20 13:36:38.935015|El Rey Del Taco|['3217 Bergenline Ave', 'Union City, NJ 07087']|40.7725668,-74.0291146|59|4.2|07087|Mexican restaurant
lic6A0SA8HS_98R03QtSaw|2024-02-20 13:36:38.935062|Her Name Was Carmen|['527 Broome St', 'New York, NY 10013']|40.723751124000394,-74.00411261349183|136|3.3|10013|Mexican restaurant
4c4Uwb5yUqXJ-inkcDinIg|2024-02-20 13:36:38.935113|Mcondo Tacos|['502 Grand St', 'Brooklyn, NY 11211']|40.71087,-73.95092|384|4.0|11211|Mexican restaurant
urqTHFOSHtjrHOe_fmMLuQ|2024-02-20 13:36:38.935205|Mexico Restaurant|['141 Market St', 'Passaic, NJ 07055']|40.86638,-74.1171899|261|4.3|07055|Mexican restaurant
be7zagjfrCYN9EQ5ijld5w|2024-02-20 13:36:38.935250|Pollo D' Oro|['306 Gold St', 'Brooklyn, NY 11201']|40.69506,-73.98339|349|3.8|11201|Mexican restaurant
mv4A3Yl90ZLONO03ksqRrg|2024-02-20 13:36:38.935296|Ix Restaurant|['43 Lincoln Rd', 'Brooklyn, NY 11225']|40.6609148441096,-73.9613892462263|208|4.5|11225|Mexican restaurant
IBgjj5VBu5JJvKgo9EzKrg|2024-02-20 13:36:38.935344|The Three Monkeys|['236 W 54th St', 'New York, NY 10019']|40.764164,-73.98306|1372|4.2|10019|Mexican restaurant
ReITAajwxHd7zUvosIgmgA|2024-02-20 13:36:38.935391|EZ Paella|['1000 8th Ave', 'Ste 23', 'New York, NY 10019']|40.766982,-73.982978|59|4.5|10019|Mexican restaurant
UIEeOn92c5TYtGjjRJiQzw|2024-02-20 13:36:38.935484|Butcher & Banker|['481 8th Ave', 'Vault Level', 'New York, NY 10001']|40.752579,-73.993484|196|3.5|10001|Mexican restaurant
95a04LtXLX6gePhPEwff9A|2024-02-20 13:36:38.935532|Amaranto Mexican Restaurant|['887 Hart St', 'Brooklyn, NY 11237']|40.703111,-73.921892|399|4.5|11237|Mexican restaurant
5LO5C4doYF_UP2OB29zYMg|2024-02-20 13:36:38.935579|Empellón Taqueria & Bar|['230 W 4th St', 'New York, NY 10014']|40.7341219,-74.0030294|761|3.7|10014|Mexican restaurant
NMvGg6AwvEMUEjIF1z9Ghw|2024-02-20 13:36:38.935627|Puebla|['88 Essex St', 'New York, NY 10002']|40.717988,-73.988314|35|3.2|10002|Mexican restaurant
p7MviobRqz5rvdzmsjBdEw|2024-02-20 13:36:38.935673|El Aguila|['1634 Lexington Ave', 'New York, NY 10029']|40.790573,-73.947715|237|4.1|10029|Mexican restaurant
o_r0-1tGDoP_HyEONWKqCw|2024-02-20 13:36:38.935719|Mojo Restaurant|['70-20 Austin St', 'Forest Hills, NY 11375']|40.720588,-73.8464128|695|3.9|11375|Mexican restaurant
fEig4z0y_qCMRLvW7HRuqA|2024-02-20 13:36:38.935766|Harding's|['32 E 21st St', 'New York, NY 10010']|40.7393229,-73.9887163|406|4.0|10010|Mexican restaurant
E-ZJv2SIgzVSi27ZjF1yQQ|2024-02-20 13:36:38.935812|The Raging Skillet|['335 E Houston St', 'New York, NY 10002']|40.72084,-73.98238|33|4.9|10002|Mexican restaurant
dxvR8EWhq90Th1Pda47QMg|2024-02-20 13:36:40.672969|Taco Today|['42-22 Greenpoint Ave', 'Sunnyside, NY 11104']|40.7405494712194,-73.9226905016578|21|4.2|11104|Mexican restaurant
IyxW7CCYYUG8H0Pm7nhnYQ|2024-02-20 13:36:40.673156|Quique Crudo|['27 Bedford St', 'New York, NY 10012']|40.72916800586558,-74.0037431|9|5.0|10012|Mexican restaurant
DICO4Og4KD7gWgZzR1ldng|2024-02-20 13:36:40.673228|Taqueria Nixtamal|['115 Delancey St', 'The Market Line', 'New York, NY 10002']|40.71827,-73.98806|25|4.4|10002|Mexican restaurant
u9xVzV1OZC5pwtUgaHLM-A|2024-02-20 13:36:40.673298|El Kallejon|['209 E 117th St', 'New York, NY 10035']|40.798538,-73.938805|351|4.5|10035|Mexican restaurant
KzJYO3-2k9XJhOHVpXayZQ|2024-02-20 13:36:40.673518|Empellón Al Pastor East Village|['132 St Marks Pl', 'New York, NY 10009']|40.72668,-73.98336|298|3.5|10009|Mexican restaurant
zKWki9qwaWU7zcB-zVR_kA|2024-02-20 13:36:40.673589|Cafe 52 Restaurant|['5129 43rd Ave', 'Woodside, NY 11377']|40.7442615588797,-73.9125309643363|152|3.3|11377|Mexican restaurant
XO6IbZn2oxonPrfcXHK4HA|2024-02-20 13:36:40.673725|Casa Mexicana|['894 Amsterdam Ave', 'New York, NY 10025']|40.7989892,-73.966955|223|4.1|10025|Mexican restaurant
7K9WGGP9SOUxdlJ4ozFy8A|2024-02-20 13:36:40.673790|Meet The Meat|['2392 21st St', 'Astoria, NY 11105']|40.7769295040115,-73.9214426951538|428|4.4|11105|Mexican restaurant
yvva7IYpD6J7OfKlCdQrkw|2024-02-20 13:36:40.673856|Mi Espiguita Taqueria|['32-44 31st St', 'Astoria, NY 11106']|40.7612033639422,-73.9261436462402|147|4.3|11106|Mexican restaurant
x8UoT9ODOMcpLdYh__sXjg|2024-02-20 13:36:40.673924|Esquina Tequila|['40-01 Northern Blvd', 'Long Island City, NY 11101']|40.75285,-73.92371|65|3.8|11101|Mexican restaurant
LI6r2gaOFSZE93BKx8ULUQ|2024-02-20 13:36:40.673989|Pasteles Y Mas|['63 Ridgefield Ave', 'Ridgefield Park, NJ 07660']|40.8495410767205,-74.0256552985268|193|4.0|07660|Mexican restaurant
c2FGnIxjrX_xh8DBeSYPRA|2024-02-20 13:36:40.674057|Spanglish NYC|['4004 Bell Blvd', 'Bayside, NY 11361']|40.764108,-73.771527|262|3.9|11361|Mexican restaurant
xlv_CcDXH1hkG4Wq5mECkQ|2024-02-20 13:36:40.674122|Vamos Al Tequila|['162 Franklin St', 'Brooklyn, NY 11222']|40.73079,-73.95753|329|3.5|11222|Mexican restaurant
6Pa3-9piblDJu0l8u84Jhg|2024-02-20 13:36:40.674186|Mi Mariachi Taqueria|['213 Sip Ave', 'Jersey City, NJ 07306']|40.73156,-74.06974|356|4.6|07306|Mexican restaurant
210LxcDl5dXlYOMlIUmEFQ|2024-02-20 13:36:40.674250|Lips Drag Queen Show Palace Restaurant & Bar|['227 E 56th St', 'New York, NY 10022']|40.75923,-73.96691|795|3.9|10022|Mexican restaurant
j4dGkqL-OK9YH8Sl2eOWEg|2024-02-20 13:36:40.674319|5 Burro Cafe|['72-05 Austin St', 'Forest Hills, NY 11375']|40.7192464187592,-73.8422552802263|1575|3.6|11375|Mexican restaurant
GlDkm0Pd0Oe_uurhlKM1XQ|2024-02-20 13:36:40.674385|Chirp|['369 W 34th St', 'New York, NY 10001']|40.7533793,-73.99586833005944|228|4.2|10001|Mexican restaurant
gEEqoeSekTOjRVmyY4fplA|2024-02-20 13:36:40.674451|Cabana|['107-10 70th Rd', 'Forest Hills, NY 11375']|40.7208678329074,-73.8456881046295|1146|3.9|11375|Mexican restaurant
-EOqWiMqQ_6QwLBKwmWdsQ|2024-02-20 13:36:40.674520|Alma Negra|['494 4th Ave', 'Brooklyn, NY 11215']|40.668789863362726,-73.990421|51|4.5|11215|Mexican restaurant
gTlgBbwKW8XPxllVEQLRCA|2024-02-20 13:36:40.674585|Tiny's Cantina|['229 Flatbush Ave', 'Brooklyn, NY 11217']|40.68128679572573,-73.97520649632989|76|4.3|11217|Mexican restaurant
XpgquUrYWa-URbgi-3pykg|2024-02-20 13:36:40.674653|Patacon Pisao|['139 Essex St', 'New York, NY 10002']|40.720392,-73.987561|428|4.1|10002|Mexican restaurant
3km5RrRp0sr0axrcL_lb-w|2024-02-20 13:36:40.674718|Matiz Latin Cuisine|['11072 Queens Blvd', 'Forest Hills, NY 11375']|40.7189054,-73.8390773|373|4.0|11375|Mexican restaurant
Wm6vj0ekRAzZnaeaBEkOag|2024-02-20 13:36:40.674784|Taqueria Downtown|['236 Grove St', 'Jersey City, NJ 07302']|40.716222,-74.044659|2063|3.9|07302|Mexican restaurant
P0mdWVHjsKMDF3NKeR0Weg|2024-02-20 13:36:40.674913|La Fortaleza Carlstadt|['335 Paterson Plank Rd', 'Carlstadt, NJ 07072']|40.83033616424823,-74.08366475254297|239|3.1|07072|Mexican restaurant
OkhbpTKJMb5_osTuynmT9Q|2024-02-20 13:36:40.674981|Luke's Bar and Grill|['1394 3rd Ave', 'New York, NY 10075']|40.77467,-73.95735|167|3.4|10075|Mexican restaurant
tXWA5kUJnZY_NbED1-ST0g|2024-02-20 13:36:40.675469|La Ñapa|['656 Nostrand Ave', 'Brooklyn, NY 11216']|40.67596,-73.95007|120|4.5|11216|Mexican restaurant
sY_DQNiurhLDD69B_kKUbg|2024-02-20 13:36:40.675543|Casa Bond|['334 Bowery St', 'New York, NY 10012']|40.7260551,-73.9923001|10|3.9|10012|Mexican restaurant
3LRZQolTdyps07RSoaIXpA|2024-02-20 13:36:40.675609|Poco - NYC|['33 Avenue B', 'New York, NY 10009']|40.72243,-73.98293|1980|3.6|10009|Mexican restaurant
RLjlJPtciMdE2nEurLmmNQ|2024-02-20 13:36:40.675675|La Casa de Los Tacos|['290 County Ave', 'Secaucus, NJ 07094']|40.7740104861106,-74.06321|267|4.1|07094|Mexican restaurant
hSkeb_lmfxnoqg7EVo19Vw|2024-02-20 13:36:40.675742|Taco Mix|['234 E 116th St', 'New York, NY 10029']|40.797098,-73.938785|474|3.7|10029|Mexican restaurant
8_NilECM6qg_L7WYb25uNw|2024-02-20 13:36:40.675808|Luchadores|['87 South St', 'New York, NY 10038']|40.70582,-74.00411|143|4.0|10038|Mexican restaurant
shKdDzoSFdaM7pNCV6nEYQ|2024-02-20 13:36:40.675873|Monarch Rooftop|['71 W 35th St', 'New York, NY 10001']|40.7504117924,-73.986808|857|3.4|10001|Mexican restaurant
oNYP0AFOSw_oZEHkF_f0kQ|2024-02-20 13:36:40.675940|Cemitas Puebla|['520 24th St', 'Union City, NJ 07087']|40.7681059022073,-74.033584|200|4.2|07087|Mexican restaurant
ox36ejKIJqE0lALCiZu0IA|2024-02-20 13:36:40.676008|El Patron|['194-01 Northern Blvd', 'Flushing, NY 11358']|40.75815036157904,-73.78753730894763|774|3.4|11358|Mexican restaurant
mzuH_l94kFbjleoVpJvwZA|2024-02-20 13:36:40.676077|Cassidy's Pub & Restaurant|['65 W 55th St', 'New York, NY 10019']|40.7627499,-73.97725|157|3.6|10019|Mexican restaurant
KyOtOluTH8c8SICpf85thg|2024-02-20 13:36:40.676143|Mesa Azteca|['91 Wyckoff Ave', 'Brooklyn, NY 11237']|40.70506,-73.92022|306|3.9|11237|Mexican restaurant
_M5FVY4hkcuU-ASdVZPfRQ|2024-02-20 13:36:40.676209|Tacos El Bronco|['4324 4th Ave', 'Brooklyn, NY 11220']|40.65006,-74.00915|697|4.1|11220|Mexican restaurant
w_kEVVSS9XMIQTCn7n63Tg|2024-02-20 13:36:40.676274|El Sombrero Mexican Grill|['125 State 17 S', 'Hasbrouck Heights, NJ 07604']|40.85378017,-74.07250267|68|4.3|07604|Mexican restaurant
0KeuqyRSUAYLwMI-3ZAZJw|2024-02-20 13:36:40.676346|Maya Blue|['146 E 44th St', 'New York, NY 10174']|40.7524506103315,-73.9743997152164|23|3.1|10174|Mexican restaurant
VeaDB0gRqWEx8CUd7NszBA|2024-02-20 13:36:40.676414|Tampico NYC|['10 Delancey St', 'New York, NY 10002']|40.72032,-73.99328|11|4.5|10002|Mexican restaurant
eBljpfHpo3m6oc5SFw-mLw|2024-02-20 13:36:40.676479|Falansai|['112 Harrison Pl', 'Brooklyn, NY 11237']|40.70676,-73.92877|290|4.2|11237|Mexican restaurant
WI9HAeZ5BB1KvEz0mt1ivg|2024-02-20 13:36:40.676545|Taco Intenso|['7410 Broadway Ave', 'North Bergen, NJ 07047']|40.796123,-74.003279|81|4.2|07047|Mexican restaurant
s2CBMRYfJFu3FF6kiAsc4Q|2024-02-20 13:36:40.676612|Cruz Del Sur|['622 Washington Ave', 'Brooklyn, NY 11238']|40.67987,-73.964352|93|4.7|11238|Mexican restaurant
aIigHZBgXDHXalBZMRHsvg|2024-02-20 13:36:40.676746|Gringo's|['12 Coles St', 'Jersey City, NJ 07302']|40.7216329213934,-74.0476842694786|639|3.8|07302|Mexican restaurant
22QsJuEb7zBqy6J8xDe8gw|2024-02-20 13:36:40.676815|La Brujeria|['590 Grand St', 'Jersey City, NJ 07304']|40.71726,-74.06142|124|3.8|07304|Mexican restaurant
6JWyeRFhl49-CCglEPwxIQ|2024-02-20 13:36:42.456837|Birria Mania|['7508 3rd Ave', 'Brooklyn, NY 11209']|40.63122207687712,-74.02808276817136|124|3.9|11209|Mexican restaurant
Vyq_AKX1k7M8CLH4Qq1maA|2024-02-20 13:36:42.456874|Del Frisco's Grille|['221 River St', 'Hoboken, NJ 07030']|40.7383784,-74.0275858|542|3.4|07030|Mexican restaurant
5SOM3bh1R5K3RZ9E20TxUg|2024-02-20 13:36:42.456893|Alma Restaurant|['187 Columbia St', 'Brooklyn, NY 11231']|40.68557,-74.00215|546|3.6|11231|Mexican restaurant
DaZ7-WpvtPkZxViVzt9pnQ|2024-02-20 13:36:42.456916|Flaming Burritos|['4625 Park Ave', 'Union City, NJ 07087']|40.77843,-74.017|242|3.6|07087|Mexican restaurant
l38EfM8C1E5zZmFhJmNrGQ|2024-02-20 13:36:42.456932|Taquería El Primazo|['8206 Kennedy Blvd', 'North Bergen, NJ 07047']|40.8058381,-74.0097773|2|5.0|07047|Mexican restaurant
o5fBZCGs2HCkibIxQ2-2ig|2024-02-20 13:36:42.456949|Las Margaritas Restaurant & Bar|['6712 Fresh Pond Rd', 'Ridgewood, NY 11385']|40.70541,-73.89673|123|3.8|11385|Mexican restaurant
wSlGpwSIecbqy1KRSO_YVg|2024-02-20 13:36:42.456997|El Castillo De Jagua|['113 Rivington St', 'New York, NY 10002']|40.71977,-73.98787|308|3.7|10002|Mexican restaurant
iK2jJQA72XRjf4nUD3cAnA|2024-02-20 13:36:42.457029|Tortilleria Mexicana Los Hermanos|['271 Starr St', 'Brooklyn, NY 11237']|40.7066299,-73.92198|779|4.0|11237|Mexican restaurant
UmY9dyGOclJ0tGbn1IozlA|2024-02-20 13:36:42.457045|Zaragoza Mexican Deli & Grocery|['215 Ave A', 'New York, NY 10009']|40.730102,-73.980949|339|4.2|10009|Mexican restaurant
Xd_l7jtUAZZAAvK8-mI2Jw|2024-02-20 13:36:42.457061|The Smith|['1150 Broadway', 'New York, NY 10010']|40.74424,-73.98878|1426|4.1|10010|Mexican restaurant
I1tUH38l_TmZHy51zda0cQ|2024-02-20 13:36:42.457077|Birria LES|['34 St Marks Pl', 'New York, NY 10003']|40.72873787481279,-73.98830339999999|55|4.5|10003|Mexican restaurant
72XqORJ2G4o_WdcMdXGExw|2024-02-20 13:36:42.457093|Taqueria El Patron|['1612 Madison St', 'Ridgewood, NY 11385']|40.69894306943124,-73.9091145|23|4.5|11385|Mexican restaurant
eDNSaUzzYbhEXFnN6Jnc4w|2024-02-20 13:36:42.457109|Arabesque|['4 E 36th St', 'New York, NY 10016']|40.74929,-73.98317|431|3.5|10016|Mexican restaurant
96svxj2NIOrba2fBMZAqOQ|2024-02-20 13:36:42.457124|Bogota Latin Bistro|['141 5th Ave', 'Brooklyn, NY 11217']|40.678165,-73.978976|2549|4.1|11217|Mexican restaurant
L_LbQnSB1mPpwLlrCq3vPA|2024-02-20 13:36:42.457140|Frijolito's Astoria|['2517 Astoria Blvd', 'Long Island City, NY 11102']|40.771378,-73.922429|15|4.9|11102|Mexican restaurant
4YeKYQoZHCx2xkbjmNhMbA|2024-02-20 13:36:42.457155|Burger One|['1150 Lexington Ave', 'New York, NY 10075']|40.7752780616283,-73.9587344974279|211|3.9|10075|Mexican restaurant
veku2cg2qaV-7MxwhOMBmg|2024-02-20 13:36:42.457171|Judge Roy Bean Public House|['38 W 56th St', 'New York, NY 10019']|40.7629158108786,-73.9761248066812|915|4.3|10019|Mexican restaurant
6tAEX0-DoDu3VNv4J85qog|2024-02-20 13:36:42.457188|Tamales Lupita|['154 E 112th St', 'New York, NY 10029']|40.79581,-73.94317|20|4.2|10029|Mexican restaurant
StpOKezaW-AyN2xA1EJKvw|2024-02-20 13:36:42.457203|Victor's Cafe|['236 W 52nd St', 'New York, NY 10019']|40.7629499,-73.98403|1690|3.9|10019|Mexican restaurant
Ci8ZAbhfNc0sj3kwj6XRmw|2024-02-20 13:36:42.457218|Beatnic - Rock Center|['1 Rockefeller Plz', 'New York, NY 10020']|40.75772201589158,-73.97890250336634|527|3.8|10020|Mexican restaurant
UXVDyIzmO5kmJnlv-HDXLg|2024-02-20 13:36:42.457261|Cafeteria|['119 7th Ave', 'New York, NY 10011']|40.740567590122,-73.9980747946|3631|3.6|10011|Mexican restaurant
D4vcEbaq1DjFG6FVk26ReQ|2024-02-20 13:36:42.457277|La Amistad Pizzeria & Grill|['2067 2nd Ave', 'New York, NY 10029']|40.79098,-73.94241|30|4.4|10029|Mexican restaurant
pTwogT0CkRPqaPk14AlmCQ|2024-02-20 13:36:42.457293|Michelada House II|['88-19 Roosevelt Ave', 'Jackson Heights, NY 11372']|40.7485,-73.87759|8|4.1|11372|Mexican restaurant
hdBhZcdZGHkTESrldAObJg|2024-02-20 13:36:42.457309|La Morada|['308 Willis Ave', 'Bronx, NY 10454']|40.810552,-73.92142|178|4.6|10454|Mexican restaurant
1ux5rxwWjKxoXHUyGynwSg|2024-02-20 13:36:42.457412|Purepecha|['213 Smith St', 'Brooklyn, NY 11201']|40.68454335716857,-73.99182679347962|99|4.3|11201|Mexican restaurant
O4rYM6YBj90W2u7RhG3Mvg|2024-02-20 13:36:42.457429|Maison Premiere|['298 Bedford Ave', 'Brooklyn, NY 11249']|40.7142634,-73.96166459999999|1274|4.1|11249|Mexican restaurant
JywbRdA7yskb-06WbjUjKw|2024-02-20 13:36:42.457445|Paquito's|['143 1st Ave', 'New York, NY 10003']|40.728144,-73.985217|288|3.7|10003|Mexican restaurant
iw5iI-jFXnDZaeiGt4Weaw|2024-02-20 13:36:42.457461|Twisted Mexican Grill|['18-33 Astoria Blvd', 'Astoria, NY 11102']|40.772422,-73.9264379|71|3.9|11102|Mexican restaurant
qcMpRNrnS6gggYv28dgm_A|2024-02-20 13:36:42.457477|Belle Reve|['305 Church St', 'New York, NY 10013']|40.7194897,-74.0041143883606|221|3.8|10013|Mexican restaurant
UnB53OMX3CtEbEaTdtBNkQ|2024-02-20 13:36:42.457493|Swingers Crazy Golf - NoMad|['35 W 29th St', 'New York, NY 10001']|40.74633,-73.98902|574|4.5|10001|Mexican restaurant
P3NfoMjBy_o2BTNNZ-5okg|2024-02-20 13:36:42.457509|Apotheke|['9 Doyers St', 'New York, NY 10013']|40.71440617040858,-73.99817232132496|1527|3.8|10013|Mexican restaurant
b_3yI7FXcIle71lD9Tulww|2024-02-20 13:36:42.457525|Guajillo|['2277 1st Ave', 'New York, NY 10035']|40.7967861606349,-73.934840150695|59|4.4|10035|Mexican restaurant
iLWAckGWm2f_FRSkIjTEaA|2024-02-20 13:36:42.457541|Rey De Reyes|['Brooklyn, NY 11222']|40.72858060260252,-73.94774470985814|3|5.0|11222|Mexican restaurant
pjBDqn25X3The5AhZD3glw|2024-02-20 13:36:42.457557|El Zason|['491 Atlantic Ave', 'Brooklyn, NY 11217']|40.6858552,-73.98149149999999|72|4.1|11217|Mexican restaurant
PJeuLlvja4ZKv_tHq_pE1A|2024-02-20 13:36:42.457573|Heidelberg Restaurant|['1648 2nd Ave', 'New York, NY 10028']|40.77742,-73.95172|826|3.9|10028|Mexican restaurant
